Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,HybridPresent,TimeInMs,MsBetweenSimulationStart,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsRenderPresentLatency,MsUntilDisplayed,CPUStartTimeInMs,MsBetweenAppStart,MsCPUBusy,MsCPUWait,MsGPULatency,MsGPUTime,MsGPUBusy,MsGPUWait,MsAnimationError,AnimationTime,MsFlipDelay,MsAllInputToPhotonLatency,MsClickToPhotonLatency
dwm.exe,2212,0x21EB54DDA20,DXGI,1,0,0,Hardware: Legacy Flip,0,2418.9766,NA,6.72760000000000,6.94400000000000,0.11160000000000,0.08640000000000,6.6256,2412.3662,6.7220,6.6104,0.1116,0.0152,6.6816,0.1854,6.4962,-0.0117,2412.3662,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,2419.3863,NA,6.94910000000000,6.98790000000000,0.04430000000000,0.34240000000000,13.2038,2412.5000,6.9306,6.8863,0.0443,7.0466,0.1821,0.1821,0.0000,-0.0543,2412.5000,NA,NA,NA
dwm.exe,2212,0x21EB54DDA20,DXGI,1,0,0,Hardware: Legacy Flip,0,2425.8761,NA,6.89950000000000,6.98790000000000,0.09500000000000,0.07010000000000,6.7140,2419.0882,6.8829,6.7879,0.0950,0.0000,6.8832,0.1911,6.6921,-0.2659,2419.0882,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,2426.1984,NA,6.81210000000000,6.89640000000000,0.04730000000000,0.33210000000000,13.2881,2419.4306,6.8151,6.7678,0.0473,6.9123,0.1876,0.1876,0.0000,0.0342,2419.4306,NA,NA,NA
dwm.exe,2212,0x21EB54DDA20,DXGI,1,0,0,Hardware: Legacy Flip,0,2432.9655,NA,7.08940000000000,6.89640000000000,0.08350000000000,0.06700000000000,6.5210,2425.9711,7.0779,6.9944,0.0835,0.0000,7.0863,0.1813,6.9050,-0.0135,2425.9711,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,2433.2997,NA,7.10130000000000,6.94700000000000,0.04460000000000,0.32810000000000,13.1338,2426.2457,7.0986,7.0540,0.0446,7.2008,0.1813,0.1813,0.0000,-0.1319,2426.2457,NA,NA,NA
dwm.exe,2212,0x21EB54DDA20,DXGI,1,0,0,Hardware: Legacy Flip,0,2439.8068,NA,6.84130000000000,6.94700000000000,0.08570000000000,0.10180000000000,6.6267,2433.0490,6.8435,6.7578,0.0857,0.0000,6.8761,0.1763,6.6998,0.1309,2433.0490,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,2441.2130,NA,7.91330000000000,7.14410000000000,0.04200000000000,0.32170000000000,12.3646,2433.3443,7.9107,7.8687,0.0420,8.0083,0.1821,0.1821,0.0000,-0.0455,2433.3443,NA,NA,NA
dwm.exe,2212,0x21EB54DDA20,DXGI,1,0,0,Hardware: Legacy Flip,0,2446.9140,NA,7.10720000000000,7.14410000000000,0.14750000000000,0.11950000000000,6.6636,2439.8925,7.1690,7.0215,0.1475,0.0161,7.1249,0.2305,6.8944,-0.3006,2439.8925,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,2447.6655,NA,6.45250000000000,6.86380000000000,0.05990000000000,0.38490000000000,12.7759,2441.2550,6.4704,6.4105,0.0599,6.5917,0.2037,0.2037,0.0000,1.0469,2441.2550,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,2454.8200,NA,7.15450000000000,NA,0.06430000000000,0.34150000000000,NA,2447.7254,7.1589,7.0946,0.0643,0.3384,7.0977,0.2467,6.8510,NA,NA,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,2461.7359,NA,6.91590000000000,NA,0.06200000000000,0.37890000000000,NA,2454.8843,6.9136,6.8516,0.0620,7.0584,0.1721,0.1721,0.0000,NA,NA,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,2468.5997,NA,6.86380000000000,NA,0.06120000000000,0.32710000000000,NA,2461.7979,6.8630,6.8018,0.0612,6.9366,0.1923,0.1923,0.0000,NA,NA,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,2476.1008,NA,7.50110000000000,NA,0.05710000000000,0.43700000000000,NA,2468.6609,7.4970,7.4399,0.0571,7.6701,0.2068,0.2068,0.0000,NA,NA,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,2482.6261,NA,6.52530000000000,NA,0.06660000000000,0.44960000000000,NA,2476.1579,6.5348,6.4682,0.0666,6.7013,0.2165,0.2165,0.0000,NA,NA,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,2489.0472,NA,6.42110000000000,NA,0.05970000000000,0.70370000000000,NA,2482.6927,6.4142,6.3545,0.0597,6.9259,0.1323,0.1323,0.0000,NA,NA,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,2496.0420,NA,6.99480000000000,NA,0.05440000000000,0.35610000000000,NA,2489.1069,6.9895,6.9351,0.0544,7.0919,0.1993,0.1993,0.0000,NA,NA,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,2503.0608,NA,7.01880000000000,NA,0.07780000000000,0.37460000000000,NA,2496.0964,7.0422,6.9644,0.0778,7.1471,0.1919,0.1919,0.0000,NA,NA,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,2510.2392,NA,7.17840000000000,NA,0.06690000000000,0.52840000000000,NA,2503.1386,7.1675,7.1006,0.0669,0.3566,7.2724,0.4437,6.8287,NA,NA,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,2516.7568,NA,6.51760000000000,NA,0.07560000000000,0.35150000000000,NA,2510.3061,6.5263,6.4507,0.0756,6.6099,0.1923,0.1923,0.0000,NA,NA,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,2523.4694,NA,6.71260000000000,NA,0.05970000000000,0.33450000000000,NA,2516.8324,6.6967,6.6370,0.0597,6.7899,0.1816,0.1003,0.0813,NA,NA,NA,NA,NA
dwm.exe,2212,0x21EB54DDA20,DXGI,1,0,0,Hardware: Legacy Flip,0,2454.0786,NA,7.16460000000000,6.86380000000000,0.22040000000000,0.17250000000000,6.3628,2447.0615,7.2375,7.0171,0.2204,0.0000,7.2176,0.2221,6.9955,0.3052,2447.0615,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,2530.5176,NA,7.04820000000000,76.27460000000001,0.06070000000000,0.30970000000000,6.1984,2523.5291,7.0492,6.9885,0.0607,7.1254,0.1728,0.1017,0.0711,5.9995,2523.5291,NA,NA,NA
dwm.exe,2212,0x21EB54DDA20,DXGI,1,0,0,Hardware: Legacy Flip,0,2535.5092,NA,81.43060000000000,76.27460000000001,0.23170000000000,0.18680000000000,1.2068,2454.2990,81.4419,81.2102,0.2317,0.0000,81.4449,0.2195,81.2254,-69.0371,2454.2990,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,2537.7622,NA,7.24460000000000,13.91110000000000,0.08880000000000,0.38650000000000,12.8649,2530.5783,7.2727,7.1839,0.0888,7.3779,0.1925,0.1925,0.0000,-6.8619,2530.5783,NA,NA,NA
dwm.exe,2212,0x21EB54DDA20,DXGI,1,0,0,Hardware: Legacy Flip,0,2544.2709,NA,8.76170000000000,13.91110000000000,0.20860000000000,0.19190000000000,6.3562,2535.7409,8.7386,8.5300,0.2086,0.0000,8.7668,0.1788,8.5880,67.5308,2535.7409,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,2544.7030,NA,6.94080000000000,6.93330000000000,0.08480000000000,0.36210000000000,12.8574,2537.8510,6.9368,6.8520,0.0848,7.0296,0.1845,0.1845,0.0000,0.3394,2537.8510,NA,NA,NA
dwm.exe,2212,0x21EB54DDA20,DXGI,1,0,0,Hardware: Legacy Flip,0,2551.1933,NA,6.92240000000000,6.93330000000000,0.24570000000000,0.19040000000000,6.3671,2544.4795,6.9595,6.7138,0.2457,0.0000,6.9209,0.2504,6.6705,1.8053,2544.4795,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,2551.6078,NA,6.90480000000000,6.94450000000000,0.10040000000000,0.45100000000000,12.8971,2544.7878,6.9204,6.8200,0.1004,6.9640,0.3070,0.2868,0.0202,-0.0077,2544.7878,NA,NA,NA
dwm.exe,2212,0x21EB54DDA20,DXGI,1,0,0,Hardware: Legacy Flip,0,2558.1542,NA,6.96090000000000,6.94450000000000,0.24220000000000,0.17990000000000,6.3507,2551.4390,6.9574,6.7152,0.2422,0.0000,6.9504,0.2142,6.7362,0.0150,2551.4390,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,2558.6650,NA,7.05720000000000,6.94170000000000,0.09030000000000,0.39800000000000,12.7816,2551.7082,7.0471,6.9568,0.0903,7.1613,0.1935,0.1935,0.0000,-0.0213,2551.7082,NA,NA,NA
dwm.exe,2212,0x21EB54DDA20,DXGI,1,0,0,Hardware: Legacy Flip,0,2565.0866,NA,6.93240000000000,6.94170000000000,0.23750000000000,0.17260000000000,6.3600,2558.3964,6.9277,6.6902,0.2375,0.0000,6.9251,0.2098,6.7153,0.0157,2558.3964,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,2565.6012,NA,6.93620000000000,6.95620000000000,0.09550000000000,0.42250000000000,12.8016,2558.7553,6.9414,6.8459,0.0955,0.3551,6.9133,0.2204,6.6929,0.0909,2558.7553,NA,NA,NA
dwm.exe,2212,0x21EB54DDA20,DXGI,1,0,0,Hardware: Legacy Flip,0,2572.1291,NA,7.04250000000000,6.95620000000000,0.22660000000000,0.16890000000000,6.2737,2565.3241,7.0316,6.8050,0.2266,0.0000,7.0388,0.2486,6.7902,-0.0285,2565.3241,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,2572.6355,NA,7.03430000000000,6.93000000000000,0.09900000000000,0.44120000000000,12.6973,2565.6967,7.0378,6.9388,0.0990,7.1506,0.2294,0.2228,0.0066,0.0114,2565.6967,NA,NA,NA
dwm.exe,2212,0x21EB54DDA20,DXGI,1,0,0,Hardware: Legacy Flip,0,2578.9060,NA,6.77690000000000,6.93000000000000,0.17610000000000,0.15870000000000,6.4268,2572.3557,6.7264,6.5503,0.1761,0.0000,6.7667,0.2435,6.5232,0.1016,2572.3557,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,2579.4609,NA,6.82540000000000,6.94200000000000,0.06450000000000,0.35990000000000,12.8139,2572.7345,6.7909,6.7264,0.0645,6.8983,0.1880,0.1880,0.0000,0.0958,2572.7345,NA,NA,NA
dwm.exe,2212,0x21EB54DDA20,DXGI,1,0,0,Hardware: Legacy Flip,0,2585.7502,NA,6.84420000000000,6.94200000000000,0.15680000000000,0.13330000000000,6.5246,2579.0821,6.8249,6.6681,0.1568,0.0000,6.8188,0.1792,6.6396,-0.2156,2579.0821,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,2586.0732,NA,6.61230000000000,6.94430000000000,0.07340000000000,0.31250000000000,13.1459,2579.5254,6.6212,6.5478,0.0734,6.6741,0.1862,0.1862,0.0000,-0.1534,2579.5254,NA,NA,NA
dwm.exe,2212,0x21EB54DDA20,DXGI,1,0,0,Hardware: Legacy Flip,0,2592.7342,NA,6.98400000000000,6.94430000000000,0.15410000000000,0.13760000000000,6.4849,2585.9070,6.9813,6.8272,0.1541,0.0000,6.9883,0.2149,6.7734,-0.1194,2585.9070,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,2592.9950,NA,6.92180000000000,6.99750000000000,0.05960000000000,0.28580000000000,13.2216,2586.1466,6.9080,6.8484,0.0596,6.9500,0.1842,0.1842,0.0000,-0.3763,2586.1466,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,2599.9303,NA,6.93530000000000,NA,0.06040000000000,0.29410000000000,NA,2593.0546,6.9361,6.8757,0.0604,6.9866,0.1832,0.1832,0.0000,NA,NA,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,2606.7619,NA,6.83160000000000,NA,0.06730000000000,0.29750000000000,NA,2599.9907,6.8385,6.7712,0.0673,6.8518,0.2169,0.1168,0.1001,NA,NA,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,2613.8189,NA,7.05700000000000,NA,0.06160000000000,0.30160000000000,NA,2606.8292,7.0513,6.9897,0.0616,7.1603,0.1310,0.1177,0.0133,NA,NA,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,2620.6478,NA,6.82890000000000,NA,0.04500000000000,0.27330000000000,NA,2613.8805,6.8123,6.7673,0.0450,0.2511,6.7895,0.1467,6.6428,NA,NA,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,2627.6120,NA,6.96420000000000,NA,0.04720000000000,0.86580000000000,NA,2620.6928,6.9664,6.9192,0.0472,7.1317,0.6533,0.1095,0.5438,NA,NA,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,2636.7707,NA,9.15870000000000,NA,0.04840000000000,0.85720000000000,NA,2627.6592,9.1599,9.1115,0.0484,9.2255,0.7432,0.1124,0.6308,NA,NA,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,2642.1131,NA,5.34240000000000,NA,0.05180000000000,0.42940000000000,NA,2636.8191,5.3458,5.2940,0.0518,5.4013,0.3221,0.1140,0.2081,NA,NA,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,2650.1922,NA,8.07910000000000,NA,0.04810000000000,0.84390000000000,NA,2642.1649,8.0754,8.0273,0.0481,8.0962,0.7750,0.1180,0.6570,NA,NA,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,2656.0493,NA,5.85710000000000,NA,0.05550000000000,0.35690000000000,NA,2650.2403,5.8645,5.8090,0.0555,5.9668,0.1991,0.1336,0.0655,NA,NA,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,2663.0342,NA,6.98490000000000,NA,0.05500000000000,0.39330000000000,NA,2656.1048,6.9844,6.9294,0.0550,7.0867,0.2360,0.1217,0.1143,NA,NA,NA,NA,NA
dwm.exe,2212,0x21EB54DDA20,DXGI,1,0,0,Hardware: Legacy Flip,0,2599.5510,NA,6.81680000000000,6.99750000000000,0.11580000000000,0.11150000000000,6.6656,2592.8883,6.7785,6.6627,0.1158,0.0000,6.7907,0.1905,6.6002,-0.0162,2592.8883,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,2669.7927,NA,6.75850000000000,76.36490000000001,0.05170000000000,0.24990000000000,12.7888,2663.0892,6.7552,6.7035,0.0517,6.7342,0.2192,0.1211,0.0981,0.5777,2663.0892,NA,NA,NA
dwm.exe,2212,0x21EB54DDA20,DXGI,1,0,0,Hardware: Legacy Flip,0,2676.5576,NA,77.00660000000001,76.36490000000001,0.16220000000000,0.14060000000000,6.0239,2599.6668,77.0530,76.8908,0.1622,0.0000,77.0357,0.1863,76.8494,-69.5864,2599.6668,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,2677.2026,NA,7.40990000000000,6.97570000000000,0.06120000000000,0.28020000000000,12.3546,2669.8444,7.4194,7.3582,0.0612,7.4496,0.1888,0.1888,0.0000,-0.2205,2669.8444,NA,NA,NA
dwm.exe,2212,0x21EB54DDA20,DXGI,1,0,0,Hardware: Legacy Flip,0,2682.9654,NA,6.40780000000000,6.97570000000000,0.12920000000000,0.12810000000000,6.5918,2676.7198,6.3748,6.2456,0.1292,0.0000,6.3953,0.1926,6.2027,70.0773,2676.7198,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,2684.1272,NA,6.92460000000000,6.88850000000000,0.05370000000000,0.33020000000000,12.3185,2677.2638,6.9171,6.8634,0.0537,7.0079,0.1857,0.1857,0.0000,0.5309,2677.2638,NA,NA,NA
dwm.exe,2212,0x21EB54DDA20,DXGI,1,0,0,Hardware: Legacy Flip,0,2690.0477,NA,7.08230000000000,6.88850000000000,0.13080000000000,0.12060000000000,6.3980,2683.0946,7.0839,6.9531,0.1308,0.0000,7.0748,0.1941,6.8807,-0.5137,2683.0946,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,2690.9412,NA,6.81400000000000,6.96630000000000,0.05410000000000,0.34740000000000,12.4708,2684.1809,6.8144,6.7603,0.0541,6.9275,0.1802,0.1802,0.0000,-0.0492,2684.1809,NA,NA,NA
dwm.exe,2212,0x21EB54DDA20,DXGI,1,0,0,Hardware: Legacy Flip,0,2696.8306,NA,6.78290000000000,6.96630000000000,0.11400000000000,0.10940000000000,6.5814,2690.1785,6.7661,6.6521,0.1140,0.0000,6.7717,0.1861,6.5856,0.1176,2690.1785,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,2697.9057,NA,6.96450000000000,6.92080000000000,0.06100000000000,0.91640000000000,12.4271,2690.9953,6.9714,6.9104,0.0610,7.0564,0.7704,0.2232,0.5472,-0.1064,2690.9953,NA,NA,NA
dwm.exe,2212,0x21EB54DDA20,DXGI,1,0,0,Hardware: Legacy Flip,0,2703.7852,NA,6.95460000000000,6.92080000000000,0.11850000000000,0.09770000000000,6.5476,2696.9446,6.9591,6.8406,0.1185,0.0000,6.9429,0.1827,6.7602,-0.1547,2696.9446,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,2704.9490,NA,7.04330000000000,6.94520000000000,0.05150000000000,0.36500000000000,12.3290,2697.9667,7.0338,6.9823,0.0515,7.1651,0.1822,0.1822,0.0000,0.0262,2697.9667,NA,NA,NA
dwm.exe,2212,0x21EB54DDA20,DXGI,1,0,0,Hardware: Legacy Flip,0,2710.7376,NA,6.95240000000000,6.94520000000000,0.33720000000000,0.27900000000000,6.5404,2703.9037,7.1711,6.8339,0.3372,0.0000,7.1337,0.2001,6.9336,0.0139,2703.9037,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,2711.6091,NA,6.66010000000000,6.95600000000000,0.04810000000000,0.73940000000000,12.6249,2705.0005,6.6567,6.6086,0.0481,6.7709,0.5771,0.2129,0.3642,0.0778,2705.0005,NA,NA,NA
dwm.exe,2212,0x21EB54DDA20,DXGI,1,0,0,Hardware: Legacy Flip,0,2717.6190,NA,6.88140000000000,6.95600000000000,0.10770000000000,0.07710000000000,6.6150,2711.0748,6.6519,6.5442,0.1077,0.0000,6.6795,0.2069,6.4726,0.2151,2711.0748,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,2718.5982,NA,6.98910000000000,6.97930000000000,0.05750000000000,0.31820000000000,12.6151,2711.6572,6.9985,6.9410,0.0575,7.0711,0.1881,0.1881,0.0000,-0.3226,2711.6572,NA,NA,NA
dwm.exe,2212,0x21EB54DDA20,DXGI,1,0,0,Hardware: Legacy Flip,0,2724.8128,NA,7.19380000000000,6.97930000000000,0.45860000000000,0.39880000000000,6.4005,2717.7267,7.5447,7.0861,0.4586,0.0000,7.5155,0.2160,7.2995,-0.3274,2717.7267,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,2725.9570,NA,7.35880000000000,6.93590000000000,0.10500000000000,0.41510000000000,12.1922,2718.6557,7.4063,7.3013,0.1050,7.4796,0.2368,0.2206,0.0162,0.0626,2718.6557,NA,NA,NA
dwm.exe,2212,0x21EB54DDA20,DXGI,1,0,0,Hardware: Legacy Flip,0,2731.9600,NA,7.14720000000000,6.93590000000000,0.30200000000000,0.21220000000000,6.1892,2725.2714,6.9906,6.6886,0.3020,0.0000,6.9606,0.2950,6.6656,0.6088,2725.2714,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,2733.8598,NA,7.90280000000000,6.94420000000000,0.12720000000000,0.50830000000000,11.2336,2726.0620,7.9250,7.7978,0.1272,0.3608,7.9453,0.3144,7.6309,0.4621,2726.0620,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,2740.7615,NA,6.90170000000000,NA,0.10070000000000,0.52040000000000,NA,2733.9870,6.8752,6.7745,0.1007,6.9312,0.3637,0.2597,0.1040,NA,NA,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,2747.8764,NA,7.11490000000000,NA,0.14330000000000,0.87770000000000,NA,2740.8622,7.1575,7.0142,0.1433,7.1877,0.7042,0.1929,0.5113,NA,NA,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,2754.6632,NA,6.78680000000000,NA,0.13490000000000,0.50190000000000,NA,2748.0197,6.7784,6.6435,0.1349,6.8287,0.3167,0.1762,0.1405,NA,NA,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,2761.7418,NA,7.07860000000000,NA,0.13280000000000,0.63920000000000,NA,2754.7981,7.0765,6.9437,0.1328,7.1222,0.4607,0.1732,0.2875,NA,NA,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,2768.2334,NA,6.49160000000000,NA,0.13820000000000,0.42400000000000,NA,2761.8746,6.4970,6.3588,0.1382,6.5995,0.1833,0.1608,0.0225,NA,NA,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,2775.0825,NA,6.84910000000000,NA,0.12990000000000,0.38060000000000,NA,2768.3716,6.8408,6.7109,0.1299,6.7720,0.3195,0.1712,0.1483,NA,NA,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,2787.8183,NA,12.73580000000000,NA,0.15020000000000,0.58960000000000,NA,2775.2124,12.7561,12.6059,0.1502,12.8914,0.3041,0.1723,0.1318,NA,NA,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,2794.5226,NA,6.70430000000000,NA,0.17340000000000,0.59690000000000,NA,2787.9685,6.7275,6.5541,0.1734,0.5363,6.6147,0.2137,6.4010,NA,NA,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,2801.1259,NA,6.60330000000000,NA,0.09010000000000,0.32730000000000,NA,2794.6960,6.5200,6.4299,0.0901,6.5663,0.1909,0.1272,0.0637,NA,NA,NA,NA,NA
dwm.exe,2212,0x21EB54DDA20,DXGI,1,0,0,Hardware: Legacy Flip,0,2738.8591,NA,6.89910000000000,6.94420000000000,0.31980000000000,0.22470000000000,6.2343,2732.2620,6.9169,6.5971,0.3198,0.0000,6.9116,0.2620,6.6496,0.0464,2732.2620,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,2807.9274,NA,6.80150000000000,76.39880000000001,0.05510000000000,0.39250000000000,13.5648,2801.2160,6.7665,6.7114,0.0551,6.8560,0.2479,0.1113,0.1366,-1.2448,2801.2160,NA,NA,NA
dwm.exe,2212,0x21EB54DDA20,DXGI,1,0,0,Hardware: Legacy Flip,0,2815.5727,NA,76.71360000000000,76.39880000000001,0.16070000000000,0.12880000000000,5.9195,2739.1789,76.5545,76.3938,0.1607,0.0000,76.6177,0.2306,76.3871,-69.4819,2739.1789,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,2815.0825,NA,7.15510000000000,6.94710000000000,0.04930000000000,0.22870000000000,13.3568,2807.9825,7.1493,7.1000,0.0493,7.1948,0.1339,0.1065,0.0274,-0.1806,2807.9825,NA,NA,NA
dwm.exe,2212,0x21EB54DDA20,DXGI,1,0,0,Hardware: Legacy Flip,0,2821.8902,NA,6.31750000000000,6.94710000000000,0.09610000000000,0.22090000000000,6.5491,2815.7334,6.2529,6.1568,0.0961,0.0000,6.4096,0.1854,6.2242,69.6074,2815.7334,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,2821.8036,NA,6.72110000000000,6.94600000000000,0.04420000000000,0.72550000000000,13.5817,2815.1318,6.7160,6.6718,0.0442,6.7336,0.6637,0.4201,0.2436,0.2033,2815.1318,NA,NA,NA
dwm.exe,2212,0x21EB54DDA20,DXGI,1,0,0,Hardware: Legacy Flip,0,2828.7619,NA,6.87170000000000,6.94600000000000,0.09120000000000,0.21330000000000,6.6234,2821.9863,6.8668,6.7756,0.0912,0.1248,6.8641,0.1886,6.6755,-0.6931,2821.9863,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,2828.7922,NA,6.98860000000000,6.93370000000000,0.04010000000000,0.70020000000000,13.5268,2821.8478,6.9845,6.9444,0.0401,7.4614,0.1832,0.1832,0.0000,-0.2177,2821.8478,NA,NA,NA
dwm.exe,2212,0x21EB54DDA20,DXGI,1,0,0,Hardware: Legacy Flip,0,2835.6681,NA,6.90620000000000,6.93370000000000,0.11320000000000,0.10960000000000,6.6509,2828.8531,6.9282,6.8150,0.1132,0.1221,6.8025,0.1892,6.6133,-0.0669,2828.8531,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,2835.8177,NA,7.02550000000000,6.90100000000000,0.04420000000000,0.35890000000000,13.4023,2828.8323,7.0296,6.9854,0.0442,7.1629,0.1814,0.1814,0.0000,0.0835,2828.8323,NA,NA,NA
dwm.exe,2212,0x21EB54DDA20,DXGI,1,0,0,Hardware: Legacy Flip,0,2842.5961,NA,6.92800000000000,6.90100000000000,0.08110000000000,0.08870000000000,6.6239,2835.7813,6.8959,6.8148,0.0811,0.0000,6.9071,0.2029,6.7042,0.0272,2835.7813,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,2842.6642,NA,6.84650000000000,6.99010000000000,0.03910000000000,0.41720000000000,13.5459,2835.8619,6.8414,6.8023,0.0391,7.0397,0.1798,0.1798,0.0000,0.0395,2835.8619,NA,NA,NA
dwm.exe,2212,0x21EB54DDA20,DXGI,1,0,0,Hardware: Legacy Flip,0,2849.6354,NA,7.03930000000000,6.99010000000000,0.17100000000000,0.16670000000000,6.5747,2842.6772,7.1292,6.9582,0.1710,0.0076,7.1173,0.2273,6.8900,-0.0942,2842.6772,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,2849.7600,NA,7.09580000000000,6.94340000000000,0.07670000000000,0.46240000000000,13.3935,2842.7033,7.1334,7.0567,0.0767,7.3365,0.1826,0.1826,0.0000,-0.1020,2842.7033,NA,NA,NA
