Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,HybridPresent,TimeInMs,MsBetweenSimulationStart,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsRenderPresentLatency,MsUntilDisplayed,CPUStartTimeInMs,MsBetweenAppStart,MsCPUBusy,MsCPUWait,MsGPULatency,MsGPUTime,MsGPUBusy,MsGPUWait,MsAnimationError,AnimationTime,MsFlipDelay,MsAllInputToPhotonLatency,MsClickToPhotonLatency
dwm.exe,2212,0x21EAF7BB3B0,DXGI,1,0,0,Hardware: Legacy Flip,0,9284.5309,NA,6.84770000000000,6.94510000000000,0.16360000000000,0.18020000000000,6.2810,9277.8630,6.8315,6.6679,0.1636,0.0000,6.9032,0.2017,6.7015,-0.3109,9277.8630,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,9284.6815,NA,6.71930000000000,6.93900000000000,0.07470000000000,0.47470000000000,13.0694,9278.0442,6.7120,6.6373,0.0747,6.9105,0.2015,0.2015,0.0000,0.0236,9278.0442,NA,NA,NA
dwm.exe,2212,0x21EAF7BB3B0,DXGI,1,0,0,Hardware: Legacy Flip,0,9291.4310,NA,6.90010000000000,6.93900000000000,0.19460000000000,0.17500000000000,6.3199,9284.6945,6.9311,6.7365,0.1946,0.0166,6.8949,0.2005,6.6944,-0.1075,9284.6945,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,9291.8462,NA,7.16470000000000,6.94720000000000,0.07830000000000,0.34660000000000,12.8519,9284.7562,7.1683,7.0900,0.0783,7.2378,0.1988,0.1988,0.0000,-0.2352,9284.7562,NA,NA,NA
dwm.exe,2212,0x21EAF7BB3B0,DXGI,1,0,0,Hardware: Legacy Flip,0,9298.3865,NA,6.95550000000000,6.94720000000000,0.16260000000000,0.16640000000000,6.3116,9291.6256,6.9235,6.7609,0.1626,0.0000,6.9469,0.1993,6.7476,-0.0161,9291.6256,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,9298.8048,NA,6.95860000000000,6.94880000000000,0.06830000000000,0.32960000000000,12.8421,9291.9245,6.9486,6.8803,0.0683,7.0112,0.1987,0.1987,0.0000,0.2195,9291.9245,NA,NA,NA
dwm.exe,2212,0x21EAF7BB3B0,DXGI,1,0,0,Hardware: Legacy Flip,0,9305.1936,NA,6.80710000000000,6.94880000000000,0.18730000000000,0.22250000000000,6.4533,9298.5491,6.8318,6.6445,0.1873,0.0038,6.8632,0.2047,6.6585,-0.0253,9298.5491,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,9305.6405,NA,6.83570000000000,6.93670000000000,0.06760000000000,0.33720000000000,12.9431,9298.8731,6.8350,6.7674,0.0676,6.9069,0.1977,0.1977,0.0000,0.0119,9298.8731,NA,NA,NA
msedgewebview2.exe,19228,0x143EDC84C90,DXGI,0,0,0,Composed: Flip,0,9312.5785,NA,34.79070000000000,NA,0.10260000000000,0.39750000000000,NA,9277.8895,34.7916,34.6890,0.1026,34.9012,0.1853,0.1853,0.0000,NA,NA,NA,NA,NA
dwm.exe,2212,0x21EAF7BB3B0,DXGI,1,0,0,Hardware: Legacy Flip,0,9312.3092,NA,7.11560000000000,6.93670000000000,0.23630000000000,0.21980000000000,6.2744,9305.3809,7.1646,6.9283,0.2363,0.0352,7.1129,0.2430,6.8699,-0.1049,9305.3809,NA,NA,NA
